Date,Country,Confirmed
23 May 2020,Ethiopia,494
24 May 2020,Ethiopia,582
25 May 2020,Ethiopia,655
26 May 2020,Ethiopia,701
14 March 2020,Finland,225
20 March 2020,Finland,450
24 March 2020,Finland,792
28 March 2020,Finland,1167
31 March 2020,Finland,1418
01 April 2020,Finland,1446
04 April 2020,Finland,1882
06 April 2020,Finland,2176
11 April 2020,Finland,2905
15 April 2020,Finland,3237
19 April 2020,Finland,3783
23 April 2020,Finland,4284
27 April 2020,Finland,4695
30 April 2020,Finland,4995
01 May 2020,Finland,5051
02 May 2020,Finland,5176
03 May 2020,Finland,5254
04 May 2020,Finland,5327
05 May 2020,Finland,5412
06 May 2020,Finland,5573
07 May 2020,Finland,5673
08 May 2020,Finland,5738
09 May 2020,Finland,5880
10 May 2020,Finland,5962
11 May 2020,Finland,5984
12 May 2020,Finland,6003
13 May 2020,Finland,6054
14 May 2020,Finland,6145
15 May 2020,Finland,6228
16 May 2020,Finland,6286
17 May 2020,Finland,6347
18 May 2020,Finland,6380
19 May 2020,Finland,6399
20 May 2020,Finland,6443
21 May 2020,Finland,6493
22 May 2020,Finland,6537
23 May 2020,Finland,6568
24 May 2020,Finland,6579
25 May 2020,Finland,6599
26 May 2020,Finland,6628
29 February 2020,France,100
01 March 2020,France,130
04 March 2020,France,288
08 March 2020,France,1136
14 March 2020,France,4496
20 March 2020,France,12758
24 March 2020,France,22622
28 March 2020,France,38105
31 March 2020,France,52827
01 April 2020,France,57749
04 April 2020,France,69500
06 April 2020,France,75343
11 April 2020,France,94863
15 April 2020,France,133585
19 April 2020,France,153011
23 April 2020,France,158303
27 April 2020,France,165963
30 April 2020,France,167299
01 May 2020,France,167305
02 May 2020,France,168518
03 May 2020,France,168925
04 May 2020,France,169583
05 May 2020,France,170687
06 May 2020,France,174224
07 May 2020,France,174918
08 May 2020,France,176202
09 May 2020,France,176782
10 May 2020,France,177094
11 May 2020,France,177547
12 May 2020,France,178349
13 May 2020,France,178184
14 May 2020,France,178994
15 May 2020,France,179630
16 May 2020,France,179630
17 May 2020,France,179693
18 May 2020,France,180051
19 May 2020,France,180933
20 May 2020,France,181700
21 May 2020,France,181951
22 May 2020,France,182354
23 May 2020,France,182694
24 May 2020,France,182709
25 May 2020,France,183067
26 May 2020,France,182847
19 April 2020,Gabon,109
23 April 2020,Gabon,167
27 April 2020,Gabon,211
30 April 2020,Gabon,276
01 May 2020,Gabon,276
02 May 2020,Gabon,335
03 May 2020,Gabon,335
04 May 2020,Gabon,367
05 May 2020,Gabon,397
06 May 2020,Gabon,397
07 May 2020,Gabon,504
08 May 2020,Gabon,620
09 May 2020,Gabon,661
10 May 2020,Gabon,661
11 May 2020,Gabon,802
12 May 2020,Gabon,863
13 May 2020,Gabon,1004
14 May 2020,Gabon,1104
15 May 2020,Gabon,1209
16 May 2020,Gabon,1320
17 May 2020,Gabon,1320
18 May 2020,Gabon,1432
19 May 2020,Gabon,1502
20 May 2020,Gabon,1567
21 May 2020,Gabon,1567
22 May 2020,Gabon,1728
23 May 2020,Gabon,1934
24 May 2020,Gabon,1934
25 May 2020,Gabon,2135
26 May 2020,Gabon,2238
31 March 2020,Georgia,110
01 April 2020,Georgia,117
04 April 2020,Georgia,162
06 April 2020,Georgia,188
11 April 2020,Georgia,242
15 April 2020,Georgia,306
19 April 2020,Georgia,394
23 April 2020,Georgia,425
27 April 2020,Georgia,497
30 April 2020,Georgia,539
01 May 2020,Georgia,566
02 May 2020,Georgia,582
03 May 2020,Georgia,589
04 May 2020,Georgia,593
05 May 2020,Georgia,604
06 May 2020,Georgia,610
07 May 2020,Georgia,615
08 May 2020,Georgia,623
09 May 2020,Georgia,626
10 May 2020,Georgia,635
11 May 2020,Georgia,638
12 May 2020,Georgia,642
13 May 2020,Georgia,647
14 May 2020,Georgia,667
15 May 2020,Georgia,671
16 May 2020,Georgia,683
17 May 2020,Georgia,695
18 May 2020,Georgia,701
19 May 2020,Georgia,707
20 May 2020,Georgia,713
21 May 2020,Georgia,721
22 May 2020,Georgia,723
23 May 2020,Georgia,728
24 May 2020,Georgia,730
25 May 2020,Georgia,731
26 May 2020,Georgia,732
01 March 2020,Germany,130
04 March 2020,Germany,262
08 March 2020,Germany,1040
14 March 2020,Germany,4585
20 March 2020,Germany,19848
24 March 2020,Germany,32986
28 March 2020,Germany,57695
31 March 2020,Germany,71808
01 April 2020,Germany,77872
04 April 2020,Germany,96092
06 April 2020,Germany,103374
11 April 2020,Germany,124908
15 April 2020,Germany,134753
19 April 2020,Germany,145184
23 April 2020,Germany,153129
27 April 2020,Germany,158758
30 April 2020,Germany,163009
01 May 2020,Germany,164077
02 May 2020,Germany,164967
03 May 2020,Germany,165664
04 May 2020,Germany,166152
05 May 2020,Germany,167007
06 May 2020,Germany,168162
07 May 2020,Germany,169430
08 May 2020,Germany,170588
09 May 2020,Germany,171324
10 May 2020,Germany,171879
11 May 2020,Germany,172576
12 May 2020,Germany,173171
13 May 2020,Germany,174098
14 May 2020,Germany,174478
15 May 2020,Germany,175233
16 May 2020,Germany,175752
17 May 2020,Germany,176369
18 May 2020,Germany,176551
19 May 2020,Germany,177778
20 May 2020,Germany,178473
21 May 2020,Germany,179021
22 May 2020,Germany,179710
23 May 2020,Germany,179986
24 May 2020,Germany,180328
25 May 2020,Germany,180600
26 May 2020,Germany,181200
28 March 2020,Ghana,141
31 March 2020,Ghana,161
01 April 2020,Ghana,195
04 April 2020,Ghana,205
06 April 2020,Ghana,214
11 April 2020,Ghana,408
15 April 2020,Ghana,636
19 April 2020,Ghana,1042
23 April 2020,Ghana,1154
27 April 2020,Ghana,1550
30 April 2020,Ghana,2074
01 May 2020,Ghana,2074
02 May 2020,Ghana,2169
03 May 2020,Ghana,2169
04 May 2020,Ghana,2719
05 May 2020,Ghana,2719
06 May 2020,Ghana,3091
07 May 2020,Ghana,3091
08 May 2020,Ghana,4012
09 May 2020,Ghana,4263
10 May 2020,Ghana,4263
11 May 2020,Ghana,4700
12 May 2020,Ghana,5127
13 May 2020,Ghana,5408
14 May 2020,Ghana,5530
15 May 2020,Ghana,5638
16 May 2020,Ghana,5735
17 May 2020,Ghana,5735
18 May 2020,Ghana,5735
19 May 2020,Ghana,6096
20 May 2020,Ghana,6269
21 May 2020,Ghana,6269
22 May 2020,Ghana,6486
23 May 2020,Ghana,6617
24 May 2020,Ghana,6683
25 May 2020,Ghana,6808
26 May 2020,Ghana,7117
14 March 2020,Greece,228
20 March 2020,Greece,495
24 March 2020,Greece,743
28 March 2020,Greece,1061
31 March 2020,Greece,1314
01 April 2020,Greece,1415
04 April 2020,Greece,1673
06 April 2020,Greece,1755
11 April 2020,Greece,2081
15 April 2020,Greece,2192
19 April 2020,Greece,2235
23 April 2020,Greece,2463
27 April 2020,Greece,2534
30 April 2020,Greece,2591
01 May 2020,Greece,2612
02 May 2020,Greece,2620
03 May 2020,Greece,2626
04 May 2020,Greece,2632
05 May 2020,Greece,2642
06 May 2020,Greece,2663
07 May 2020,Greece,2678
08 May 2020,Greece,2691
09 May 2020,Greece,2710
10 May 2020,Greece,2716
11 May 2020,Greece,2726
12 May 2020,Greece,2744
13 May 2020,Greece,2760
14 May 2020,Greece,2770
15 May 2020,Greece,2810
16 May 2020,Greece,2819
17 May 2020,Greece,2834
18 May 2020,Greece,2836
19 May 2020,Greece,2840
20 May 2020,Greece,2850
21 May 2020,Greece,2853
22 May 2020,Greece,2874
23 May 2020,Greece,2876
24 May 2020,Greece,2878
25 May 2020,Greece,2882
26 May 2020,Greece,2892
11 April 2020,Guatemala,137
15 April 2020,Guatemala,180
19 April 2020,Guatemala,257
23 April 2020,Guatemala,384
27 April 2020,Guatemala,530
30 April 2020,Guatemala,599
01 May 2020,Guatemala,644
02 May 2020,Guatemala,688
03 May 2020,Guatemala,703
04 May 2020,Guatemala,730
05 May 2020,Guatemala,763
06 May 2020,Guatemala,798
07 May 2020,Guatemala,832
08 May 2020,Guatemala,900
09 May 2020,Guatemala,967
10 May 2020,Guatemala,1052
11 May 2020,Guatemala,1114
12 May 2020,Guatemala,1199
13 May 2020,Guatemala,1342
14 May 2020,Guatemala,1518
15 May 2020,Guatemala,1643
16 May 2020,Guatemala,1763
17 May 2020,Guatemala,1763
18 May 2020,Guatemala,1912
19 May 2020,Guatemala,2133
20 May 2020,Guatemala,2265
21 May 2020,Guatemala,2512
22 May 2020,Guatemala,2743
23 May 2020,Guatemala,3054
24 May 2020,Guatemala,3424
25 May 2020,Guatemala,3760
26 May 2020,Guatemala,3954
04 April 2020,Guinea,111
06 April 2020,Guinea,128
11 April 2020,Guinea,250
15 April 2020,Guinea,404
19 April 2020,Guinea,579
23 April 2020,Guinea,862
27 April 2020,Guinea,1163
30 April 2020,Guinea,1495
01 May 2020,Guinea,1537
02 May 2020,Guinea,1586
03 May 2020,Guinea,1586
04 May 2020,Guinea,1710
05 May 2020,Guinea,1811
06 May 2020,Guinea,1856
07 May 2020,Guinea,1927
08 May 2020,Guinea,2009
09 May 2020,Guinea,2042
10 May 2020,Guinea,2146
11 May 2020,Guinea,2146
12 May 2020,Guinea,2298
13 May 2020,Guinea,2374
14 May 2020,Guinea,2473
15 May 2020,Guinea,2473
16 May 2020,Guinea,2658
17 May 2020,Guinea,2658
18 May 2020,Guinea,2796
19 May 2020,Guinea,2863
20 May 2020,Guinea,2863
21 May 2020,Guinea,3067
22 May 2020,Guinea,3067
23 May 2020,Guinea,3176
24 May 2020,Guinea,3275
25 May 2020,Guinea,3275
26 May 2020,Guinea,3275
30 April 2020,Guinea-Bissau,205
01 May 2020,Guinea-Bissau,257
02 May 2020,Guinea-Bissau,257
03 May 2020,Guinea-Bissau,257
04 May 2020,Guinea-Bissau,413
05 May 2020,Guinea-Bissau,413
06 May 2020,Guinea-Bissau,475
07 May 2020,Guinea-Bissau,564
08 May 2020,Guinea-Bissau,594
09 May 2020,Guinea-Bissau,641
10 May 2020,Guinea-Bissau,726
11 May 2020,Guinea-Bissau,761
12 May 2020,Guinea-Bissau,820
13 May 2020,Guinea-Bissau,836
14 May 2020,Guinea-Bissau,913
15 May 2020,Guinea-Bissau,913
16 May 2020,Guinea-Bissau,969
17 May 2020,Guinea-Bissau,990
18 May 2020,Guinea-Bissau,1032
19 May 2020,Guinea-Bissau,1038
20 May 2020,Guinea-Bissau,1089
21 May 2020,Guinea-Bissau,1109
22 May 2020,Guinea-Bissau,1114
23 May 2020,Guinea-Bissau,1114
24 May 2020,Guinea-Bissau,1114
25 May 2020,Guinea-Bissau,1178
26 May 2020,Guinea-Bissau,1178
10 May 2020,Guyana,104
11 May 2020,Guyana,109
12 May 2020,Guyana,113
13 May 2020,Guyana,113
14 May 2020,Guyana,113
15 May 2020,Guyana,116
16 May 2020,Guyana,117
17 May 2020,Guyana,117
18 May 2020,Guyana,124
19 May 2020,Guyana,125
20 May 2020,Guyana,125
21 May 2020,Guyana,127
22 May 2020,Guyana,127
23 May 2020,Guyana,127
24 May 2020,Guyana,135
25 May 2020,Guyana,137
26 May 2020,Guyana,139
04 May 2020,Haiti,100
05 May 2020,Haiti,101
06 May 2020,Haiti,101
07 May 2020,Haiti,129
08 May 2020,Haiti,146
09 May 2020,Haiti,151
10 May 2020,Haiti,182
11 May 2020,Haiti,209
12 May 2020,Haiti,209
13 May 2020,Haiti,234
14 May 2020,Haiti,273
15 May 2020,Haiti,310
16 May 2020,Haiti,358
17 May 2020,Haiti,456
18 May 2020,Haiti,533
19 May 2020,Haiti,533
20 May 2020,Haiti,596
21 May 2020,Haiti,734
22 May 2020,Haiti,812
23 May 2020,Haiti,865
24 May 2020,Haiti,865
25 May 2020,Haiti,958
26 May 2020,Haiti,1174
31 March 2020,Honduras,141
01 April 2020,Honduras,172
04 April 2020,Honduras,264
06 April 2020,Honduras,298
11 April 2020,Honduras,392
15 April 2020,Honduras,419
19 April 2020,Honduras,472
23 April 2020,Honduras,519
27 April 2020,Honduras,661
30 April 2020,Honduras,771
01 May 2020,Honduras,804
02 May 2020,Honduras,1010
03 May 2020,Honduras,1055
04 May 2020,Honduras,1178
05 May 2020,Honduras,1270
06 May 2020,Honduras,1461
07 May 2020,Honduras,1685
08 May 2020,Honduras,1771
09 May 2020,Honduras,1830
10 May 2020,Honduras,1972
11 May 2020,Honduras,2100
12 May 2020,Honduras,2080
13 May 2020,Honduras,2255
14 May 2020,Honduras,2318
15 May 2020,Honduras,2460
16 May 2020,Honduras,2565
17 May 2020,Honduras,2646
18 May 2020,Honduras,2798
19 May 2020,Honduras,2955
20 May 2020,Honduras,2955
21 May 2020,Honduras,3204
22 May 2020,Honduras,3477
23 May 2020,Honduras,3477
24 May 2020,Honduras,3950
25 May 2020,Honduras,4189
26 May 2020,Honduras,4401
24 March 2020,Hungary,187
28 March 2020,Hungary,343
31 March 2020,Hungary,492
01 April 2020,Hungary,525
04 April 2020,Hungary,678
06 April 2020,Hungary,744
11 April 2020,Hungary,1310
15 April 2020,Hungary,1579
19 April 2020,Hungary,1916
23 April 2020,Hungary,2284
27 April 2020,Hungary,2583
30 April 2020,Hungary,2775
01 May 2020,Hungary,2863
02 May 2020,Hungary,2942
03 May 2020,Hungary,2998
04 May 2020,Hungary,3035
05 May 2020,Hungary,3065
06 May 2020,Hungary,3111
07 May 2020,Hungary,3150
08 May 2020,Hungary,3178
09 May 2020,Hungary,3213
10 May 2020,Hungary,3263
11 May 2020,Hungary,3284
12 May 2020,Hungary,3313
13 May 2020,Hungary,3341
14 May 2020,Hungary,3380
15 May 2020,Hungary,3417
16 May 2020,Hungary,3473
17 May 2020,Hungary,3509
18 May 2020,Hungary,3535
19 May 2020,Hungary,3556
20 May 2020,Hungary,3598
21 May 2020,Hungary,3641
22 May 2020,Hungary,3678
23 May 2020,Hungary,3713
24 May 2020,Hungary,3741
25 May 2020,Hungary,3756
26 May 2020,Hungary,3771
14 March 2020,Iceland,156
20 March 2020,Iceland,409
24 March 2020,Iceland,648
28 March 2020,Iceland,963
31 March 2020,Iceland,1135
01 April 2020,Iceland,1220
04 April 2020,Iceland,1417
06 April 2020,Iceland,1562
11 April 2020,Iceland,1689
15 April 2020,Iceland,1727
19 April 2020,Iceland,1771
23 April 2020,Iceland,1789
27 April 2020,Iceland,1792
30 April 2020,Iceland,1797
01 May 2020,Iceland,1798
02 May 2020,Iceland,1798
03 May 2020,Iceland,1799
04 May 2020,Iceland,1799
05 May 2020,Iceland,1799
06 May 2020,Iceland,1799
07 May 2020,Iceland,1801
08 May 2020,Iceland,1801
09 May 2020,Iceland,1801
10 May 2020,Iceland,1801
11 May 2020,Iceland,1801
12 May 2020,Iceland,1801
13 May 2020,Iceland,1802
14 May 2020,Iceland,1802
15 May 2020,Iceland,1802
16 May 2020,Iceland,1802
17 May 2020,Iceland,1802
18 May 2020,Iceland,1802
19 May 2020,Iceland,1802
20 May 2020,Iceland,1803
21 May 2020,Iceland,1803
22 May 2020,Iceland,1803
23 May 2020,Iceland,1804
24 May 2020,Iceland,1804
25 May 2020,Iceland,1804
26 May 2020,Iceland,1804
14 March 2020,India,102
20 March 2020,India,244
24 March 2020,India,536
28 March 2020,India,987
31 March 2020,India,1397
01 April 2020,India,1998
04 April 2020,India,3082
06 April 2020,India,4778
11 April 2020,India,8446
15 April 2020,India,12322
19 April 2020,India,17615
23 April 2020,India,23077
27 April 2020,India,29451
30 April 2020,India,34863
01 May 2020,India,37257
02 May 2020,India,39699
03 May 2020,India,42505
04 May 2020,India,46437
05 May 2020,India,49400
06 May 2020,India,52987
07 May 2020,India,56351
08 May 2020,India,59695
09 May 2020,India,62808
10 May 2020,India,67161
11 May 2020,India,70768
12 May 2020,India,74292
13 May 2020,India,78055
14 May 2020,India,81997
15 May 2020,India,85784
16 May 2020,India,90648
17 May 2020,India,95698
18 May 2020,India,100328
19 May 2020,India,106475
20 May 2020,India,112028
21 May 2020,India,118226
22 May 2020,India,124794
23 May 2020,India,131423
24 May 2020,India,138536
25 May 2020,India,144950
26 May 2020,India,150793
20 March 2020,Indonesia,369
24 March 2020,Indonesia,686
28 March 2020,Indonesia,1155
31 March 2020,Indonesia,1528
01 April 2020,Indonesia,1677
04 April 2020,Indonesia,2092
06 April 2020,Indonesia,2491
11 April 2020,Indonesia,3842
15 April 2020,Indonesia,5136
19 April 2020,Indonesia,6575
23 April 2020,Indonesia,7775
27 April 2020,Indonesia,9096
30 April 2020,Indonesia,10118
01 May 2020,Indonesia,10551
02 May 2020,Indonesia,10843
03 May 2020,Indonesia,11192
04 May 2020,Indonesia,11587
05 May 2020,Indonesia,12071
06 May 2020,Indonesia,12438
07 May 2020,Indonesia,12776
08 May 2020,Indonesia,13112
09 May 2020,Indonesia,13645
10 May 2020,Indonesia,14032
11 May 2020,Indonesia,14265
12 May 2020,Indonesia,14749
13 May 2020,Indonesia,15438
14 May 2020,Indonesia,16006
15 May 2020,Indonesia,16496
16 May 2020,Indonesia,17025
17 May 2020,Indonesia,17514
18 May 2020,Indonesia,18010
19 May 2020,Indonesia,18496
20 May 2020,Indonesia,19189
21 May 2020,Indonesia,20162
22 May 2020,Indonesia,20796
23 May 2020,Indonesia,21745
24 May 2020,Indonesia,22271
25 May 2020,Indonesia,22750
26 May 2020,Indonesia,23165
29 February 2020,Iran,593
01 March 2020,Iran,978
04 March 2020,Iran,2922
08 March 2020,Iran,6566
14 March 2020,Iran,12729
20 March 2020,Iran,19644
24 March 2020,Iran,24811
28 March 2020,Iran,35408
31 March 2020,Iran,44605
01 April 2020,Iran,47593
04 April 2020,Iran,55743
06 April 2020,Iran,60500
11 April 2020,Iran,70029
15 April 2020,Iran,76389
19 April 2020,Iran,82211
23 April 2020,Iran,87026
27 April 2020,Iran,91472
30 April 2020,Iran,94640
01 May 2020,Iran,95646
02 May 2020,Iran,96448
03 May 2020,Iran,97424
04 May 2020,Iran,98647
05 May 2020,Iran,99970
06 May 2020,Iran,101650
07 May 2020,Iran,103135
08 May 2020,Iran,104691
09 May 2020,Iran,106220
10 May 2020,Iran,107603
11 May 2020,Iran,109286
12 May 2020,Iran,110767
13 May 2020,Iran,112725
14 May 2020,Iran,114533
15 May 2020,Iran,116635
16 May 2020,Iran,118392
17 May 2020,Iran,120198
18 May 2020,Iran,122492
19 May 2020,Iran,124603
20 May 2020,Iran,126949
21 May 2020,Iran,129341
22 May 2020,Iran,131652
23 May 2020,Iran,133521
24 May 2020,Iran,135701
25 May 2020,Iran,137724
26 May 2020,Iran,139511
14 March 2020,Iraq,110
20 March 2020,Iraq,208
24 March 2020,Iraq,316
28 March 2020,Iraq,506
31 March 2020,Iraq,694
01 April 2020,Iraq,728
04 April 2020,Iraq,878
06 April 2020,Iraq,1031
11 April 2020,Iraq,1318
15 April 2020,Iraq,1415
19 April 2020,Iraq,1539
23 April 2020,Iraq,1677
27 April 2020,Iraq,1847
30 April 2020,Iraq,2085
01 May 2020,Iraq,2153
02 May 2020,Iraq,2219
03 May 2020,Iraq,2296
04 May 2020,Iraq,2346
05 May 2020,Iraq,2431
06 May 2020,Iraq,2480
07 May 2020,Iraq,2543
08 May 2020,Iraq,2603
09 May 2020,Iraq,2679
10 May 2020,Iraq,2767
11 May 2020,Iraq,2818
12 May 2020,Iraq,2913
13 May 2020,Iraq,3032
14 May 2020,Iraq,3143
15 May 2020,Iraq,3193
16 May 2020,Iraq,3260
17 May 2020,Iraq,3404
18 May 2020,Iraq,3554
19 May 2020,Iraq,3611
20 May 2020,Iraq,3724
21 May 2020,Iraq,3877
22 May 2020,Iraq,3964
23 May 2020,Iraq,4272
24 May 2020,Iraq,4469
25 May 2020,Iraq,4632
26 May 2020,Iraq,4848
14 March 2020,Ireland,129
20 March 2020,Ireland,683
24 March 2020,Ireland,1329
28 March 2020,Ireland,2415
31 March 2020,Ireland,3235
01 April 2020,Ireland,3447
04 April 2020,Ireland,4604
06 April 2020,Ireland,5364
11 April 2020,Ireland,8928
15 April 2020,Ireland,12547
19 April 2020,Ireland,15251
23 April 2020,Ireland,17607
27 April 2020,Ireland,19648
30 April 2020,Ireland,20612
01 May 2020,Ireland,20833
02 May 2020,Ireland,21176
03 May 2020,Ireland,21506
04 May 2020,Ireland,21772
05 May 2020,Ireland,21983
06 May 2020,Ireland,22248
07 May 2020,Ireland,22385
08 May 2020,Ireland,22541
09 May 2020,Ireland,22760
10 May 2020,Ireland,22996
11 May 2020,Ireland,23135
12 May 2020,Ireland,23242
13 May 2020,Ireland,23401
14 May 2020,Ireland,23827
15 May 2020,Ireland,23956
16 May 2020,Ireland,24048
17 May 2020,Ireland,24112
18 May 2020,Ireland,24200
19 May 2020,Ireland,24251
20 May 2020,Ireland,24315
21 May 2020,Ireland,24391
22 May 2020,Ireland,24506
23 May 2020,Ireland,24582
24 May 2020,Ireland,24639
25 May 2020,Ireland,24698
26 May 2020,Ireland,24735
14 March 2020,Israel,155
20 March 2020,Israel,529
24 March 2020,Israel,1238
28 March 2020,Israel,3619
31 March 2020,Israel,5358
01 April 2020,Israel,6092
04 April 2020,Israel,7851
06 April 2020,Israel,8904
11 April 2020,Israel,10743
15 April 2020,Israel,12501
19 April 2020,Israel,13491
23 April 2020,Israel,14803
27 April 2020,Israel,15555
30 April 2020,Israel,15946
01 May 2020,Israel,16101
02 May 2020,Israel,16185
03 May 2020,Israel,16208
04 May 2020,Israel,16246
05 May 2020,Israel,16289
06 May 2020,Israel,16310
07 May 2020,Israel,16381
08 May 2020,Israel,16436
09 May 2020,Israel,16454
10 May 2020,Israel,16477
11 May 2020,Israel,16506
12 May 2020,Israel,16529
13 May 2020,Israel,16548
14 May 2020,Israel,16579
15 May 2020,Israel,16589
16 May 2020,Israel,16608
17 May 2020,Israel,16617
18 May 2020,Israel,16643
19 May 2020,Israel,16659
20 May 2020,Israel,16667
21 May 2020,Israel,16683
22 May 2020,Israel,16690
23 May 2020,Israel,16712
24 May 2020,Israel,16717
25 May 2020,Israel,16734
26 May 2020,Israel,16757
24 February 2020,Italy,229
25 February 2020,Italy,322
29 February 2020,Italy,1128
01 March 2020,Italy,1694
04 March 2020,Italy,3089
08 March 2020,Italy,7375
14 March 2020,Italy,21157
20 March 2020,Italy,47021
24 March 2020,Italy,69176
28 March 2020,Italy,92472
31 March 2020,Italy,105792
01 April 2020,Italy,110574
04 April 2020,Italy,124632
06 April 2020,Italy,132547
11 April 2020,Italy,152271
15 April 2020,Italy,165155
19 April 2020,Italy,178972
23 April 2020,Italy,189973
27 April 2020,Italy,199414
30 April 2020,Italy,205463
01 May 2020,Italy,207428
02 May 2020,Italy,209328
03 May 2020,Italy,210717
04 May 2020,Italy,211938
05 May 2020,Italy,213013
06 May 2020,Italy,214457
07 May 2020,Italy,215858
08 May 2020,Italy,217185
09 May 2020,Italy,218268
10 May 2020,Italy,219070
11 May 2020,Italy,219814
12 May 2020,Italy,221216
13 May 2020,Italy,222104
14 May 2020,Italy,223096
15 May 2020,Italy,223885
16 May 2020,Italy,224760
17 May 2020,Italy,225435
18 May 2020,Italy,225886
19 May 2020,Italy,226699
20 May 2020,Italy,227364
21 May 2020,Italy,228006
22 May 2020,Italy,228658
23 May 2020,Italy,229327
24 May 2020,Italy,229858
25 May 2020,Italy,230158
26 May 2020,Italy,230555
15 April 2020,Jamaica,125
19 April 2020,Jamaica,173
23 April 2020,Jamaica,257
27 April 2020,Jamaica,364
30 April 2020,Jamaica,422
01 May 2020,Jamaica,432
02 May 2020,Jamaica,463
03 May 2020,Jamaica,469
04 May 2020,Jamaica,471
05 May 2020,Jamaica,473
06 May 2020,Jamaica,478
07 May 2020,Jamaica,488
08 May 2020,Jamaica,490
09 May 2020,Jamaica,490
10 May 2020,Jamaica,502
11 May 2020,Jamaica,505
12 May 2020,Jamaica,507
13 May 2020,Jamaica,509
14 May 2020,Jamaica,509
15 May 2020,Jamaica,511
16 May 2020,Jamaica,517
17 May 2020,Jamaica,520
18 May 2020,Jamaica,520
19 May 2020,Jamaica,520
20 May 2020,Jamaica,529
21 May 2020,Jamaica,534
22 May 2020,Jamaica,544
23 May 2020,Jamaica,550
24 May 2020,Jamaica,552
25 May 2020,Jamaica,556
26 May 2020,Jamaica,564
24 February 2020,Japan,159
25 February 2020,Japan,170
29 February 2020,Japan,241
01 March 2020,Japan,256
04 March 2020,Japan,331
08 March 2020,Japan,502
14 March 2020,Japan,773
20 March 2020,Japan,963
24 March 2020,Japan,1193
28 March 2020,Japan,1693
31 March 2020,Japan,1953
01 April 2020,Japan,2178
04 April 2020,Japan,3139
06 April 2020,Japan,3654
11 April 2020,Japan,6005
15 April 2020,Japan,8100
19 April 2020,Japan,10797
23 April 2020,Japan,12368
27 April 2020,Japan,14153
30 April 2020,Japan,14088
01 May 2020,Japan,14305
02 May 2020,Japan,14571
03 May 2020,Japan,14877
04 May 2020,Japan,15078
05 May 2020,Japan,15253
06 May 2020,Japan,15253
07 May 2020,Japan,15477
08 May 2020,Japan,15575
09 May 2020,Japan,15663
10 May 2020,Japan,15777
11 May 2020,Japan,15847
12 May 2020,Japan,15968
13 May 2020,Japan,16049
14 May 2020,Japan,16120
15 May 2020,Japan,16203
16 May 2020,Japan,16237
17 May 2020,Japan,16285
18 May 2020,Japan,16305
19 May 2020,Japan,16367
20 May 2020,Japan,16367
21 May 2020,Japan,16424
22 May 2020,Japan,16513
23 May 2020,Japan,16536
24 May 2020,Japan,16550
25 May 2020,Japan,16581
26 May 2020,Japan,16623
24 March 2020,Jordan,154
28 March 2020,Jordan,246
31 March 2020,Jordan,274
01 April 2020,Jordan,278
04 April 2020,Jordan,323
06 April 2020,Jordan,349
11 April 2020,Jordan,381
15 April 2020,Jordan,401
19 April 2020,Jordan,417
23 April 2020,Jordan,437
27 April 2020,Jordan,449
30 April 2020,Jordan,453
01 May 2020,Jordan,459
02 May 2020,Jordan,460
03 May 2020,Jordan,461
04 May 2020,Jordan,465
05 May 2020,Jordan,471
06 May 2020,Jordan,473
07 May 2020,Jordan,494
08 May 2020,Jordan,508
09 May 2020,Jordan,522
10 May 2020,Jordan,540
11 May 2020,Jordan,562
12 May 2020,Jordan,576
13 May 2020,Jordan,582
14 May 2020,Jordan,586
15 May 2020,Jordan,596
16 May 2020,Jordan,607
17 May 2020,Jordan,613
18 May 2020,Jordan,629
19 May 2020,Jordan,649
20 May 2020,Jordan,672
21 May 2020,Jordan,684
22 May 2020,Jordan,700
23 May 2020,Jordan,704
24 May 2020,Jordan,708
25 May 2020,Jordan,711
26 May 2020,Jordan,718
28 March 2020,Kazakhstan,228
31 March 2020,Kazakhstan,343
01 April 2020,Kazakhstan,380
04 April 2020,Kazakhstan,531
06 April 2020,Kazakhstan,662
11 April 2020,Kazakhstan,865
15 April 2020,Kazakhstan,1295
19 April 2020,Kazakhstan,1676
23 April 2020,Kazakhstan,2289
27 April 2020,Kazakhstan,2835
30 April 2020,Kazakhstan,3402
01 May 2020,Kazakhstan,3597
02 May 2020,Kazakhstan,3857
03 May 2020,Kazakhstan,3920
04 May 2020,Kazakhstan,4049
05 May 2020,Kazakhstan,4205
06 May 2020,Kazakhstan,4422
07 May 2020,Kazakhstan,4578
08 May 2020,Kazakhstan,4834
09 May 2020,Kazakhstan,4975
10 May 2020,Kazakhstan,5090
11 May 2020,Kazakhstan,5207
12 May 2020,Kazakhstan,5279
13 May 2020,Kazakhstan,5417
14 May 2020,Kazakhstan,5571
15 May 2020,Kazakhstan,5689
16 May 2020,Kazakhstan,5850
17 May 2020,Kazakhstan,6157
18 May 2020,Kazakhstan,6751
19 May 2020,Kazakhstan,6751
20 May 2020,Kazakhstan,6969
21 May 2020,Kazakhstan,7234
22 May 2020,Kazakhstan,7919
23 May 2020,Kazakhstan,7919
24 May 2020,Kazakhstan,8531
25 May 2020,Kazakhstan,8969
26 May 2020,Kazakhstan,8969
04 April 2020,Kenya,126
06 April 2020,Kenya,158
